machine,day,window,used_minutes,remaining_machine_capacity_minutes,utilization
5,84,2,0.0,120,0.0
5,84,3,0.0,120,0.0
5,84,4,0.0,120,0.0
6,1,1,36.0,36,1.0
6,1,2,0.0,18,0.0
6,1,3,0.0,12,0.0
6,1,4,0.0,18,0.0
6,2,1,24.0,36,0.6666666666666666
6,2,2,18.0,18,1.0
6,2,3,0.0,12,0.0
6,2,4,0.0,18,0.0
6,3,1,0.0,36,0.0
6,3,2,0.0,48,0.0
6,3,3,30.0,30,1.0
6,3,4,24.0,30,0.8
6,4,1,48.0,48,1.0
6,4,2,42.0,48,0.875
6,4,3,12.0,30,0.4
6,4,4,12.0,30,0.4
6,5,1,30.0,60,0.5
6,5,2,24.0,60,0.4
6,5,3,48.0,48,1.0
6,5,4,0.0,30,0.0
6,6,1,18.0,60,0.3
6,6,2,60.0,72,0.8333333333333334
6,6,3,48.0,48,1.0
6,6,4,24.0,30,0.8
6,7,1,30.0,60,0.5
6,7,2,60.0,72,0.8333333333333334
6,7,3,12.0,48,0.25
6,7,4,24.0,30,0.8
6,8,1,24.0,60,0.4
6,8,2,36.0,72,0.5
6,8,3,42.0,60,0.7
6,8,4,24.0,54,0.4444444444444444
6,9,1,18.0,60,0.3
6,9,2,12.0,72,0.16666666666666666
6,9,3,48.0,72,0.6666666666666666
6,9,4,60.0,84,0.7142857142857143
6,10,1,12.0,60,0.2
6,10,2,24.0,72,0.3333333333333333
6,10,3,0.0,72,0.0
6,10,4,84.0,96,0.875
6,11,1,0.0,84,0.0
6,11,2,48.0,72,0.6666666666666666
6,11,3,12.0,72,0.16666666666666666
6,11,4,84.0,96,0.875
6,12,1,12.0,84,0.14285714285714285
6,12,2,12.0,72,0.16666666666666666
6,12,3,72.0,72,1.0
6,12,4,36.0,96,0.375
6,13,1,12.0,84,0.14285714285714285
6,13,2,36.0,84,0.42857142857142855
6,13,3,36.0,72,0.5
6,13,4,84.0,96,0.875
6,14,1,48.0,84,0.5714285714285714
6,14,2,24.0,84,0.2857142857142857
6,14,3,12.0,72,0.16666666666666666
6,14,4,60.0,108,0.5555555555555556
6,15,1,24.0,84,0.2857142857142857
6,15,2,0.0,84,0.0
6,15,3,36.0,72,0.5
6,15,4,84.0,108,0.7777777777777778
6,16,1,36.0,84,0.42857142857142855
6,16,2,0.0,96,0.0
6,16,3,60.0,72,0.8333333333333334
6,16,4,48.0,108,0.4444444444444444
6,17,1,36.0,84,0.42857142857142855
6,17,2,0.0,96,0.0
6,17,3,0.0,72,0.0
6,17,4,108.0,108,1.0
6,18,1,24.0,96,0.25
6,18,2,24.0,96,0.25
6,18,3,36.0,84,0.42857142857142855
6,18,4,84.0,108,0.7777777777777778
6,19,1,0.0,120,0.0
6,19,2,12.0,96,0.125
6,19,3,60.0,84,0.7142857142857143
6,19,4,108.0,108,1.0
6,20,1,0.0,120,0.0
6,20,2,72.0,96,0.75
6,20,3,12.0,96,0.125
6,20,4,96.0,120,0.8
6,21,1,24.0,120,0.2
6,21,2,24.0,96,0.25
6,21,3,12.0,96,0.125
6,21,4,120.0,120,1.0
6,22,1,12.0,120,0.1
6,22,2,48.0,96,0.5
6,22,3,36.0,96,0.375
6,22,4,48.0,120,0.4
6,23,1,24.0,120,0.2
6,23,2,12.0,108,0.1111111111111111
6,23,3,0.0,108,0.0
6,23,4,108.0,120,0.9
6,24,1,24.0,120,0.2
6,24,2,36.0,108,0.3333333333333333
6,24,3,36.0,120,0.3
6,24,4,72.0,120,0.6
6,25,1,24.0,120,0.2
6,25,2,24.0,108,0.2222222222222222
6,25,3,12.0,120,0.1
6,25,4,108.0,120,0.9
6,26,1,24.0,120,0.2
6,26,2,12.0,120,0.1
6,26,3,12.0,120,0.1
6,26,4,108.0,120,0.9
6,27,1,24.0,120,0.2
6,27,2,24.0,120,0.2
6,27,3,36.0,120,0.3
6,27,4,36.0,120,0.3
6,28,1,24.0,120,0.2
6,28,2,36.0,120,0.3
6,28,3,36.0,120,0.3
6,28,4,24.0,120,0.2
6,29,1,12.0,120,0.1
6,29,2,24.0,120,0.2
6,29,3,12.0,120,0.1
6,29,4,60.0,120,0.5
6,30,1,0.0,120,0.0
6,30,2,12.0,120,0.1
6,30,3,36.0,120,0.3
6,30,4,48.0,120,0.4
6,31,1,0.0,120,0.0
6,31,2,0.0,120,0.0
6,31,3,36.0,120,0.3
6,31,4,48.0,120,0.4
6,32,1,0.0,120,0.0
6,32,2,0.0,120,0.0
6,32,3,24.0,120,0.2
6,32,4,36.0,120,0.3
6,33,1,0.0,120,0.0
6,33,2,0.0,120,0.0
6,33,3,12.0,120,0.1
6,33,4,36.0,120,0.3
6,34,1,0.0,120,0.0
6,34,2,0.0,120,0.0
6,34,3,36.0,120,0.3
6,34,4,12.0,120,0.1
6,35,1,12.0,120,0.1
6,35,2,0.0,120,0.0
6,35,3,12.0,120,0.1
6,35,4,12.0,120,0.1
6,36,1,0.0,120,0.0
6,36,2,0.0,120,0.0
6,36,3,24.0,120,0.2
6,36,4,12.0,120,0.1
6,37,1,0.0,120,0.0
6,37,2,12.0,120,0.1
6,37,3,0.0,120,0.0
6,37,4,12.0,120,0.1
6,38,1,0.0,120,0.0
6,38,2,12.0,120,0.1
6,38,3,0.0,120,0.0
6,38,4,12.0,120,0.1
6,39,1,0.0,120,0.0
6,39,2,12.0,120,0.1
6,39,3,0.0,120,0.0
6,39,4,0.0,120,0.0
6,40,1,0.0,120,0.0
6,40,2,12.0,120,0.1
6,40,3,0.0,120,0.0
6,40,4,0.0,120,0.0
6,41,1,0.0,120,0.0
6,41,2,12.0,120,0.1
6,41,3,0.0,120,0.0
6,41,4,0.0,120,0.0
6,42,1,0.0,120,0.0
6,42,2,12.0,120,0.1
6,42,3,0.0,120,0.0
6,42,4,0.0,120,0.0
6,43,1,0.0,120,0.0
6,43,2,0.0,120,0.0
6,43,3,0.0,120,0.0
6,43,4,12.0,120,0.1
6,44,1,0.0,120,0.0
6,44,2,0.0,120,0.0
6,44,3,0.0,120,0.0
6,44,4,0.0,120,0.0
6,45,1,0.0,120,0.0
6,45,2,0.0,120,0.0
6,45,3,0.0,120,0.0
6,45,4,0.0,120,0.0
6,46,1,0.0,120,0.0
6,46,2,0.0,120,0.0
6,46,3,0.0,120,0.0
6,46,4,0.0,120,0.0
6,47,1,0.0,120,0.0
6,47,2,0.0,120,0.0
6,47,3,0.0,120,0.0
6,47,4,0.0,120,0.0
6,48,1,0.0,120,0.0
6,48,2,0.0,120,0.0
6,48,3,0.0,120,0.0
6,48,4,0.0,120,0.0
6,49,1,0.0,120,0.0
6,49,2,0.0,120,0.0
6,49,3,0.0,120,0.0
6,49,4,0.0,120,0.0
6,50,1,0.0,120,0.0
6,50,2,0.0,120,0.0
6,50,3,0.0,120,0.0
6,50,4,0.0,120,0.0
6,51,1,0.0,120,0.0
6,51,2,0.0,120,0.0
6,51,3,0.0,120,0.0
6,51,4,0.0,120,0.0
6,52,1,0.0,120,0.0
6,52,2,0.0,120,0.0
6,52,3,0.0,120,0.0
6,52,4,0.0,120,0.0
6,53,1,0.0,120,0.0
6,53,2,0.0,120,0.0
6,53,3,0.0,120,0.0
6,53,4,0.0,120,0.0
6,54,1,0.0,120,0.0
6,54,2,0.0,120,0.0
6,54,3,0.0,120,0.0
6,54,4,0.0,120,0.0
6,55,1,0.0,120,0.0
6,55,2,0.0,120,0.0
6,55,3,0.0,120,0.0
6,55,4,0.0,120,0.0
6,56,1,0.0,120,0.0
6,56,2,0.0,120,0.0
6,56,3,0.0,120,0.0
6,56,4,0.0,120,0.0
6,57,1,0.0,120,0.0
6,57,2,0.0,120,0.0
6,57,3,0.0,120,0.0
6,57,4,0.0,120,0.0
6,58,1,0.0,120,0.0
6,58,2,0.0,120,0.0
6,58,3,0.0,120,0.0
6,58,4,0.0,120,0.0
6,59,1,0.0,120,0.0
6,59,2,0.0,120,0.0
6,59,3,0.0,120,0.0
6,59,4,0.0,120,0.0
6,60,1,0.0,120,0.0
6,60,2,0.0,120,0.0
6,60,3,0.0,120,0.0
6,60,4,0.0,120,0.0
6,61,1,0.0,120,0.0
6,61,2,0.0,120,0.0
6,61,3,0.0,120,0.0
6,61,4,0.0,120,0.0
6,62,1,0.0,120,0.0
6,62,2,0.0,120,0.0
6,62,3,0.0,120,0.0
6,62,4,0.0,120,0.0
6,63,1,0.0,120,0.0
6,63,2,0.0,120,0.0
6,63,3,0.0,120,0.0
6,63,4,0.0,120,0.0
6,64,1,0.0,120,0.0
6,64,2,0.0,120,0.0
6,64,3,0.0,120,0.0
6,64,4,0.0,120,0.0
6,65,1,0.0,120,0.0
6,65,2,0.0,120,0.0
6,65,3,0.0,120,0.0
6,65,4,0.0,120,0.0
6,66,1,0.0,120,0.0
6,66,2,0.0,120,0.0
6,66,3,0.0,120,0.0
6,66,4,0.0,120,0.0
6,67,1,0.0,120,0.0
6,67,2,0.0,120,0.0
6,67,3,0.0,120,0.0
6,67,4,0.0,120,0.0
6,68,1,0.0,120,0.0
6,68,2,0.0,120,0.0
6,68,3,0.0,120,0.0
6,68,4,0.0,120,0.0
6,69,1,0.0,120,0.0
6,69,2,0.0,120,0.0
6,69,3,0.0,120,0.0
6,69,4,0.0,120,0.0
6,70,1,0.0,120,0.0
6,70,2,0.0,120,0.0
6,70,3,0.0,120,0.0
6,70,4,0.0,120,0.0
6,71,1,0.0,120,0.0
6,71,2,0.0,120,0.0
6,71,3,0.0,120,0.0
6,71,4,0.0,120,0.0
6,72,1,0.0,120,0.0
6,72,2,0.0,120,0.0
6,72,3,0.0,120,0.0
6,72,4,0.0,120,0.0
6,73,1,0.0,120,0.0
6,73,2,0.0,120,0.0
6,73,3,0.0,120,0.0
6,73,4,0.0,120,0.0
6,74,1,0.0,120,0.0
6,74,2,0.0,120,0.0
6,74,3,0.0,120,0.0
6,74,4,0.0,120,0.0
6,75,1,0.0,120,0.0
6,75,2,0.0,120,0.0
6,75,3,0.0,120,0.0
6,75,4,0.0,120,0.0
6,76,1,0.0,120,0.0
6,76,2,0.0,120,0.0
6,76,3,0.0,120,0.0
6,76,4,0.0,120,0.0
6,77,1,0.0,120,0.0
6,77,2,0.0,120,0.0
6,77,3,0.0,120,0.0
6,77,4,0.0,120,0.0
6,78,1,0.0,120,0.0
6,78,2,0.0,120,0.0
6,78,3,0.0,120,0.0
6,78,4,0.0,120,0.0
6,79,1,0.0,120,0.0
6,79,2,0.0,120,0.0
6,79,3,0.0,120,0.0
6,79,4,0.0,120,0.0
6,80,1,0.0,120,0.0
6,80,2,0.0,120,0.0
6,80,3,0.0,120,0.0
6,80,4,0.0,120,0.0
6,81,1,0.0,120,0.0
6,81,2,0.0,120,0.0
6,81,3,0.0,120,0.0
6,81,4,0.0,120,0.0
6,82,1,0.0,120,0.0
6,82,2,0.0,120,0.0
6,82,3,0.0,120,0.0
6,82,4,0.0,120,0.0
6,83,1,0.0,120,0.0
6,83,2,0.0,120,0.0
6,83,3,0.0,120,0.0
6,83,4,0.0,120,0.0
6,84,1,0.0,120,0.0
6,84,2,0.0,120,0.0
6,84,3,0.0,120,0.0
6,84,4,0.0,120,0.0
7,1,1,24.0,36,0.6666666666666666
7,1,2,0.0,12,0.0
7,1,3,24.0,36,0.6666666666666666
7,1,4,24.0,36,0.6666666666666666
7,2,1,0.0,36,0.0
7,2,2,24.0,24,1.0
7,2,3,36.0,36,1.0
7,2,4,24.0,36,0.6666666666666666
7,3,1,12.0,48,0.25
7,3,2,0.0,48,0.0
7,3,3,24.0,36,0.6666666666666666
7,3,4,24.0,36,0.6666666666666666
7,4,1,12.0,48,0.25
7,4,2,0.0,72,0.0
7,4,3,0.0,36,0.0
7,4,4,48.0,48,1.0
7,5,1,0.0,48,0.0
7,5,2,48.0,72,0.6666666666666666
7,5,3,12.0,36,0.3333333333333333
7,5,4,48.0,48,1.0
7,6,1,48.0,48,1.0
7,6,2,24.0,72,0.3333333333333333
7,6,3,12.0,36,0.3333333333333333
7,6,4,48.0,48,1.0
7,7,1,24.0,48,0.5
7,7,2,60.0,72,0.8333333333333334
7,7,3,36.0,36,1.0
7,7,4,48.0,48,1.0
7,8,1,12.0,48,0.25
7,8,2,24.0,72,0.3333333333333333
7,8,3,36.0,36,1.0
7,8,4,36.0,48,0.75
7,9,1,36.0,60,0.6
7,9,2,12.0,72,0.16666666666666666
7,9,3,36.0,36,1.0
7,9,4,48.0,72,0.6666666666666666
7,10,1,12.0,84,0.14285714285714285
7,10,2,0.0,72,0.0
7,10,3,12.0,48,0.25
7,10,4,72.0,72,1.0
7,11,1,12.0,84,0.14285714285714285
7,11,2,0.0,72,0.0
7,11,3,12.0,60,0.2
7,11,4,72.0,72,1.0
7,12,1,0.0,84,0.0
7,12,2,0.0,72,0.0
7,12,3,48.0,72,0.6666666666666666
7,12,4,48.0,96,0.5
7,13,1,12.0,84,0.14285714285714285
7,13,2,12.0,72,0.16666666666666666
7,13,3,12.0,72,0.16666666666666666
7,13,4,60.0,96,0.625
7,14,1,12.0,84,0.14285714285714285
7,14,2,24.0,84,0.2857142857142857
7,14,3,0.0,72,0.0
7,14,4,60.0,96,0.625
7,15,1,0.0,84,0.0
7,15,2,0.0,84,0.0
7,15,3,24.0,72,0.3333333333333333
7,15,4,72.0,96,0.75
7,16,1,12.0,84,0.14285714285714285
7,16,2,0.0,84,0.0
7,16,3,24.0,84,0.2857142857142857
7,16,4,60.0,96,0.625
7,17,1,24.0,84,0.2857142857142857
7,17,2,0.0,96,0.0
7,17,3,12.0,96,0.125
7,17,4,60.0,96,0.625
7,18,1,0.0,96,0.0
7,18,2,0.0,96,0.0
7,18,3,48.0,96,0.5
7,18,4,48.0,96,0.5
7,19,1,24.0,96,0.25
7,19,2,12.0,96,0.125
7,19,3,0.0,96,0.0
7,19,4,60.0,96,0.625
7,20,1,0.0,96,0.0
7,20,2,36.0,96,0.375
7,20,3,12.0,96,0.125
7,20,4,48.0,96,0.5
7,21,1,0.0,96,0.0
7,21,2,48.0,96,0.5
7,21,3,12.0,108,0.1111111111111111
7,21,4,36.0,108,0.3333333333333333
7,22,1,12.0,96,0.125
7,22,2,36.0,96,0.375
7,22,3,0.0,108,0.0
7,22,4,24.0,108,0.2222222222222222
7,23,1,0.0,96,0.0
7,23,2,12.0,96,0.125
7,23,3,12.0,108,0.1111111111111111
7,23,4,12.0,108,0.1111111111111111
7,24,1,0.0,120,0.0
7,24,2,24.0,108,0.2222222222222222
7,24,3,12.0,120,0.1
7,24,4,24.0,120,0.2
7,25,1,24.0,120,0.2
7,25,2,0.0,120,0.0
7,25,3,24.0,120,0.2
7,25,4,36.0,120,0.3
7,26,1,0.0,120,0.0
7,26,2,24.0,120,0.2
7,26,3,12.0,120,0.1
7,26,4,48.0,120,0.4
7,27,1,0.0,120,0.0
7,27,2,0.0,120,0.0
7,27,3,12.0,120,0.1
7,27,4,48.0,120,0.4
7,28,1,12.0,120,0.1
7,28,2,0.0,120,0.0
7,28,3,0.0,120,0.0
7,28,4,24.0,120,0.2
7,29,1,12.0,120,0.1
7,29,2,12.0,120,0.1
7,29,3,0.0,120,0.0
7,29,4,0.0,120,0.0
7,30,1,0.0,120,0.0
7,30,2,0.0,120,0.0
7,30,3,0.0,120,0.0
7,30,4,0.0,120,0.0
7,31,1,0.0,120,0.0
7,31,2,0.0,120,0.0
7,31,3,0.0,120,0.0
7,31,4,0.0,120,0.0
7,32,1,0.0,120,0.0
7,32,2,0.0,120,0.0
7,32,3,0.0,120,0.0
7,32,4,0.0,120,0.0
7,33,1,0.0,120,0.0
7,33,2,0.0,120,0.0
7,33,3,0.0,120,0.0
7,33,4,0.0,120,0.0
7,34,1,0.0,120,0.0
7,34,2,0.0,120,0.0
7,34,3,0.0,120,0.0
7,34,4,0.0,120,0.0
7,35,1,0.0,120,0.0
7,35,2,0.0,120,0.0
7,35,3,0.0,120,0.0
7,35,4,0.0,120,0.0
7,36,1,0.0,120,0.0
7,36,2,0.0,120,0.0
7,36,3,0.0,120,0.0
7,36,4,0.0,120,0.0
7,37,1,0.0,120,0.0
7,37,2,0.0,120,0.0
7,37,3,0.0,120,0.0
7,37,4,0.0,120,0.0
7,38,1,0.0,120,0.0
7,38,2,0.0,120,0.0
7,38,3,0.0,120,0.0
7,38,4,0.0,120,0.0
7,39,1,0.0,120,0.0
7,39,2,0.0,120,0.0
7,39,3,0.0,120,0.0
7,39,4,0.0,120,0.0
7,40,1,0.0,120,0.0
7,40,2,0.0,120,0.0
7,40,3,0.0,120,0.0
7,40,4,0.0,120,0.0
7,41,1,0.0,120,0.0
7,41,2,0.0,120,0.0
7,41,3,0.0,120,0.0
7,41,4,0.0,120,0.0
7,42,1,0.0,120,0.0
7,42,2,0.0,120,0.0
7,42,3,0.0,120,0.0
7,42,4,0.0,120,0.0
7,43,1,0.0,120,0.0
7,43,2,0.0,120,0.0
7,43,3,0.0,120,0.0
7,43,4,0.0,120,0.0
7,44,1,0.0,120,0.0
7,44,2,0.0,120,0.0
7,44,3,0.0,120,0.0
7,44,4,0.0,120,0.0
7,45,1,0.0,120,0.0
7,45,2,0.0,120,0.0
7,45,3,0.0,120,0.0
7,45,4,0.0,120,0.0
7,46,1,0.0,120,0.0
7,46,2,0.0,120,0.0
7,46,3,0.0,120,0.0
7,46,4,0.0,120,0.0
7,47,1,0.0,120,0.0
7,47,2,0.0,120,0.0
7,47,3,0.0,120,0.0
7,47,4,0.0,120,0.0
7,48,1,0.0,120,0.0
7,48,2,0.0,120,0.0
7,48,3,0.0,120,0.0
7,48,4,0.0,120,0.0
7,49,1,0.0,120,0.0
7,49,2,0.0,120,0.0
7,49,3,0.0,120,0.0
7,49,4,0.0,120,0.0
7,50,1,0.0,120,0.0
7,50,2,0.0,120,0.0
7,50,3,0.0,120,0.0
7,50,4,0.0,120,0.0
7,51,1,0.0,120,0.0
7,51,2,0.0,120,0.0
7,51,3,0.0,120,0.0
7,51,4,0.0,120,0.0
7,52,1,0.0,120,0.0
7,52,2,0.0,120,0.0
7,52,3,0.0,120,0.0
7,52,4,0.0,120,0.0
7,53,1,0.0,120,0.0
7,53,2,0.0,120,0.0
7,53,3,0.0,120,0.0
7,53,4,0.0,120,0.0
7,54,1,0.0,120,0.0
7,54,2,0.0,120,0.0
7,54,3,0.0,120,0.0
7,54,4,0.0,120,0.0
7,55,1,0.0,120,0.0
7,55,2,0.0,120,0.0
7,55,3,0.0,120,0.0
7,55,4,0.0,120,0.0
7,56,1,0.0,120,0.0
7,56,2,0.0,120,0.0
7,56,3,0.0,120,0.0
7,56,4,0.0,120,0.0
7,57,1,0.0,120,0.0
7,57,2,0.0,120,0.0
7,57,3,0.0,120,0.0
7,57,4,0.0,120,0.0
7,58,1,0.0,120,0.0
7,58,2,0.0,120,0.0
7,58,3,0.0,120,0.0
7,58,4,0.0,120,0.0
7,59,1,0.0,120,0.0
7,59,2,0.0,120,0.0
7,59,3,0.0,120,0.0
7,59,4,0.0,120,0.0
7,60,1,0.0,120,0.0
7,60,2,0.0,120,0.0
7,60,3,0.0,120,0.0
7,60,4,0.0,120,0.0
7,61,1,0.0,120,0.0
7,61,2,0.0,120,0.0
7,61,3,0.0,120,0.0
7,61,4,0.0,120,0.0
7,62,1,0.0,120,0.0
7,62,2,0.0,120,0.0
7,62,3,0.0,120,0.0
7,62,4,0.0,120,0.0
7,63,1,0.0,120,0.0
7,63,2,0.0,120,0.0
7,63,3,0.0,120,0.0
7,63,4,0.0,120,0.0
7,64,1,0.0,120,0.0
7,64,2,0.0,120,0.0
7,64,3,0.0,120,0.0
7,64,4,0.0,120,0.0
7,65,1,0.0,120,0.0
7,65,2,0.0,120,0.0
7,65,3,0.0,120,0.0
7,65,4,0.0,120,0.0
7,66,1,0.0,120,0.0
7,66,2,0.0,120,0.0
7,66,3,0.0,120,0.0
7,66,4,0.0,120,0.0
7,67,1,0.0,120,0.0
7,67,2,0.0,120,0.0
7,67,3,0.0,120,0.0
7,67,4,0.0,120,0.0
7,68,1,0.0,120,0.0
7,68,2,0.0,120,0.0
7,68,3,0.0,120,0.0
7,68,4,0.0,120,0.0
7,69,1,0.0,120,0.0
7,69,2,0.0,120,0.0
7,69,3,0.0,120,0.0
7,69,4,0.0,120,0.0
7,70,1,0.0,120,0.0
7,70,2,0.0,120,0.0
7,70,3,0.0,120,0.0
7,70,4,0.0,120,0.0
7,71,1,0.0,120,0.0
7,71,2,0.0,120,0.0
7,71,3,0.0,120,0.0
7,71,4,0.0,120,0.0
7,72,1,0.0,120,0.0
7,72,2,0.0,120,0.0
7,72,3,0.0,120,0.0
7,72,4,0.0,120,0.0
7,73,1,0.0,120,0.0
7,73,2,0.0,120,0.0
7,73,3,0.0,120,0.0
7,73,4,0.0,120,0.0
7,74,1,0.0,120,0.0
7,74,2,0.0,120,0.0
7,74,3,0.0,120,0.0
7,74,4,0.0,120,0.0
7,75,1,0.0,120,0.0
7,75,2,0.0,120,0.0
7,75,3,0.0,120,0.0
7,75,4,0.0,120,0.0
7,76,1,0.0,120,0.0
7,76,2,0.0,120,0.0
7,76,3,0.0,120,0.0
7,76,4,0.0,120,0.0
7,77,1,0.0,120,0.0
7,77,2,0.0,120,0.0
7,77,3,0.0,120,0.0
7,77,4,0.0,120,0.0
7,78,1,0.0,120,0.0
7,78,2,0.0,120,0.0
7,78,3,0.0,120,0.0
7,78,4,0.0,120,0.0
7,79,1,0.0,120,0.0
7,79,2,0.0,120,0.0
7,79,3,0.0,120,0.0
7,79,4,0.0,120,0.0
7,80,1,0.0,120,0.0
7,80,2,0.0,120,0.0
7,80,3,0.0,120,0.0
7,80,4,0.0,120,0.0
7,81,1,0.0,120,0.0
7,81,2,0.0,120,0.0
7,81,3,0.0,120,0.0
7,81,4,0.0,120,0.0
7,82,1,0.0,120,0.0
7,82,2,0.0,120,0.0
7,82,3,0.0,120,0.0
7,82,4,0.0,120,0.0
7,83,1,0.0,120,0.0
7,83,2,0.0,120,0.0
7,83,3,0.0,120,0.0
7,83,4,0.0,120,0.0
7,84,1,0.0,120,0.0
7,84,2,0.0,120,0.0
7,84,3,0.0,120,0.0
7,84,4,0.0,120,0.0
8,1,1,0.0,12,0.0
8,1,2,0.0,24,0.0
8,1,3,24.0,36,0.6666666666666666
8,1,4,24.0,24,1.0
8,2,1,36.0,60,0.6
8,2,2,24.0,24,1.0
8,2,3,0.0,36,0.0
8,2,4,24.0,24,1.0
8,3,1,24.0,60,0.4
8,3,2,0.0,72,0.0
8,3,3,36.0,60,0.6
8,3,4,24.0,24,1.0
8,4,1,24.0,60,0.4
8,4,2,12.0,72,0.16666666666666666
8,4,3,0.0,60,0.0
8,4,4,24.0,24,1.0
8,5,1,12.0,60,0.2
8,5,2,0.0,72,0.0
8,5,3,0.0,72,0.0
8,5,4,0.0,24,0.0
8,6,1,0.0,60,0.0
8,6,2,36.0,72,0.5
8,6,3,24.0,72,0.3333333333333333
8,6,4,0.0,24,0.0
8,7,1,0.0,60,0.0
8,7,2,36.0,72,0.5
8,7,3,0.0,72,0.0
8,7,4,12.0,24,0.5
8,8,1,24.0,60,0.4
8,8,2,0.0,72,0.0
8,8,3,12.0,72,0.16666666666666666
8,8,4,12.0,24,0.5
8,9,1,0.0,72,0.0
8,9,2,12.0,72,0.16666666666666666
8,9,3,36.0,84,0.42857142857142855
8,9,4,24.0,24,1.0
8,10,1,36.0,72,0.5
8,10,2,24.0,72,0.3333333333333333
8,10,3,24.0,84,0.2857142857142857
8,10,4,36.0,36,1.0
8,11,1,12.0,84,0.14285714285714285
8,11,2,24.0,84,0.2857142857142857
8,11,3,72.0,84,0.8571428571428571
8,11,4,24.0,36,0.6666666666666666
8,12,1,36.0,84,0.42857142857142855
8,12,2,12.0,84,0.14285714285714285
8,12,3,12.0,108,0.1111111111111111
8,12,4,12.0,60,0.2
8,13,1,12.0,84,0.14285714285714285
8,13,2,0.0,84,0.0
8,13,3,12.0,108,0.1111111111111111
8,13,4,24.0,84,0.2857142857142857
8,14,1,0.0,96,0.0
8,14,2,12.0,96,0.125
8,14,3,12.0,108,0.1111111111111111
8,14,4,24.0,84,0.2857142857142857
8,15,1,24.0,96,0.25
8,15,2,24.0,96,0.25
8,15,3,0.0,108,0.0
8,15,4,36.0,96,0.375
8,16,1,24.0,96,0.25
8,16,2,0.0,96,0.0
8,16,3,24.0,120,0.2
8,16,4,60.0,96,0.625
8,17,1,60.0,96,0.625
8,17,2,36.0,96,0.375
8,17,3,0.0,120,0.0
8,17,4,12.0,96,0.125
8,18,1,0.0,96,0.0
8,18,2,12.0,108,0.1111111111111111
8,18,3,0.0,120,0.0
8,18,4,48.0,108,0.4444444444444444
8,19,1,12.0,96,0.125
8,19,2,0.0,108,0.0
8,19,3,0.0,120,0.0
8,19,4,24.0,108,0.2222222222222222
8,20,1,0.0,108,0.0
8,20,2,0.0,108,0.0
8,20,3,36.0,120,0.3
8,20,4,72.0,108,0.6666666666666666
8,21,1,12.0,108,0.1111111111111111
8,21,2,0.0,108,0.0
8,21,3,60.0,120,0.5
8,21,4,36.0,108,0.3333333333333333
8,22,1,0.0,120,0.0
8,22,2,60.0,108,0.5555555555555556
8,22,3,0.0,120,0.0
8,22,4,48.0,108,0.4444444444444444
8,23,1,0.0,120,0.0
8,23,2,24.0,108,0.2222222222222222
8,23,3,0.0,120,0.0
8,23,4,12.0,108,0.1111111111111111
8,24,1,12.0,120,0.1
8,24,2,12.0,120,0.1
8,24,3,0.0,120,0.0
8,24,4,12.0,120,0.1
8,25,1,12.0,120,0.1
8,25,2,0.0,120,0.0
8,25,3,0.0,120,0.0
8,25,4,48.0,120,0.4
8,26,1,36.0,120,0.3
8,26,2,0.0,120,0.0
8,26,3,0.0,120,0.0
8,26,4,12.0,120,0.1
8,27,1,24.0,120,0.2
8,27,2,0.0,120,0.0
8,27,3,0.0,120,0.0
8,27,4,24.0,120,0.2
8,28,1,0.0,120,0.0
8,28,2,0.0,120,0.0
8,28,3,12.0,120,0.1
8,28,4,12.0,120,0.1
8,29,1,0.0,120,0.0
8,29,2,0.0,120,0.0
8,29,3,0.0,120,0.0
8,29,4,24.0,120,0.2
8,30,1,0.0,120,0.0
8,30,2,0.0,120,0.0
8,30,3,0.0,120,0.0
8,30,4,24.0,120,0.2
8,31,1,0.0,120,0.0
8,31,2,0.0,120,0.0
8,31,3,0.0,120,0.0
8,31,4,12.0,120,0.1
8,32,1,0.0,120,0.0
8,32,2,0.0,120,0.0
8,32,3,0.0,120,0.0
8,32,4,12.0,120,0.1
8,33,1,0.0,120,0.0
8,33,2,0.0,120,0.0
8,33,3,0.0,120,0.0
8,33,4,12.0,120,0.1
8,34,1,0.0,120,0.0
8,34,2,0.0,120,0.0
8,34,3,0.0,120,0.0
8,34,4,12.0,120,0.1
8,35,1,0.0,120,0.0
8,35,2,0.0,120,0.0
8,35,3,0.0,120,0.0
8,35,4,12.0,120,0.1
8,36,1,0.0,120,0.0
8,36,2,0.0,120,0.0
8,36,3,0.0,120,0.0
8,36,4,0.0,120,0.0
8,37,1,0.0,120,0.0
8,37,2,0.0,120,0.0
8,37,3,0.0,120,0.0
8,37,4,0.0,120,0.0
8,38,1,0.0,120,0.0
8,38,2,0.0,120,0.0
8,38,3,0.0,120,0.0
8,38,4,0.0,120,0.0
8,39,1,0.0,120,0.0
8,39,2,0.0,120,0.0
8,39,3,0.0,120,0.0
8,39,4,0.0,120,0.0
8,40,1,0.0,120,0.0
8,40,2,0.0,120,0.0
8,40,3,0.0,120,0.0
8,40,4,0.0,120,0.0
8,41,1,0.0,120,0.0
8,41,2,0.0,120,0.0
8,41,3,0.0,120,0.0
8,41,4,0.0,120,0.0
8,42,1,0.0,120,0.0
8,42,2,0.0,120,0.0
8,42,3,0.0,120,0.0
8,42,4,0.0,120,0.0
8,43,1,0.0,120,0.0
